1.78735000000000005e-12	-1.0479771116826664
2.34254999999999995e-12	-1.1648644246479873
3.07019999999999998e-12	-1.1148636100118692
4.0238699999999999e-12	-1.0295753107848675
5.27378000000000017e-12	-1.1087891445065352
6.91193999999999973e-12	-1.029666128257888
9.0589599999999996e-12	-1.017918618864679
1.18729000000000004e-11	-1.1052968043226246
1.55608999999999984e-11	-1.0003977302509968
2.03944000000000004e-11	-1.0585470770982657
2.67294000000000004e-11	-1.0209028673246583
3.50321999999999977e-11	-1.0488853622333996
4.59140000000000017e-11	-1.1100138502513528
6.01759999999999972e-11	-0.9779062433105382
7.88680999999999967e-11	-1.105011250900798
1.03366000000000005e-10	-1.1032479677227047
1.35474000000000007e-10	-1.101804169485819
1.77555999999999997e-10	-1.068266088859014
2.32709000000000008e-10	-1.0995297933447363
3.04993999999999981e-10	-1.0339294687473288
3.9973199999999999e-10	-1.0976517832577324
5.23898000000000004e-10	-1.0644196694716759
6.86632999999999959e-10	-1.0957505837350723
8.99917000000000006e-10	-0.9977485530033526
1.1794500000000001e-9	-1.0288302509948144
1.54581999999999994e-9	-1.027379793179738
2.02598000000000007e-9	-1.0256471285640019
2.65530000000000013e-9	-1.088060021297762
3.48010000000000001e-9	-1.0533090427363005
4.56109999999999989e-9	-1.0502984807366342
5.97787999999999963e-9	-1.0467384629771794
7.83475999999999994e-9	-1.0104474329017437
1.02683999999999998e-8	-0.9090997703239834
1.34580000000000005e-8	-0.9683064675726043
1.76384000000000006e-8	-0.9303533476115731
2.31173000000000008e-8	-0.9240926822720574
3.02981000000000031e-8	-1.0128962714373462
3.97093999999999969e-8	-0.974144472762256
5.20439999999999994e-8	-0.9352544946620656
6.82101000000000054e-8	-0.9898757412671777
8.93977000000000012e-8	-0.981701344106972
1.17167000000000006e-7	-1.001673970265055
1.53561000000000008e-7	-0.9358085518822066
2.01260999999999991e-7	-0.9555793554826149
2.63777999999999995e-7	-0.9460009495900706
3.4571300000000002e-7	-0.9357138482417423
4.53100000000000001e-7	-0.9610792907394644
5.93842999999999953e-7	-0.8665456557558303
7.78304999999999954e-7	-0.913512717682342
1.02005999999999994e-6	-0.8668055808273891
1.33691999999999998e-6	-0.8349379345328911
1.75219999999999993e-6	-0.8217781047997752
2.29646999999999997e-6	-0.8279440181289236
3.00980999999999982e-6	-0.8003118560889365
3.94473000000000009e-6	-0.7867620402496227
5.17004999999999974e-6	-0.7580120170418577
6.77599000000000015e-6	-0.7315472408687171
8.88076999999999934e-6	-0.7048336470655338
0.0000116393000000000005	-0.6862489443379488
0.0000152548	-0.6640288280233085
0.0000199933000000000005	-0.6394744476790468
0.0000262037000000000012	-0.6146234286522103
0.0000343430999999999999	-0.5898834915851021
0.0000450108999999999996	-0.5650860944403338
0.0000589924000000000012	-0.540411016967045
0.0000773168000000000049	-0.5156992263671213
0.000101333	-0.49097371592957023
0.000132809999999999997	-0.46627446467488043
0.00017406299999999999	-0.44161722991550584
0.000228132000000000004	-0.41692317489076575
0.000298994999999999979	-0.3923327576372741
0.000391868999999999985	-0.36769467020090113
0.000513593000000000014	-0.3430891017529656
0.000673127000000000035	-0.3184763024055065
0.000882216000000000011	-0.29389324860111615
0.00115624999999999994	-0.26929852045825553
0.00151541000000000002	-0.24475553156122834
0.00198613000000000001	-0.22014858215721061
0.00260306999999999986	-0.19564467109498937
0.00341165000000000001	-0.1709896333831464
0.00447139000000000043	-0.14684350674677932
0.00586029999999999971	-0.1219918250895286
0.0076806499999999998	-0.09722747338014773
0.0100663999999999996	-0.07270873779823868
0.0131932999999999998	-0.04820382355690099
0.0172915000000000013	-0.023112613099785524
0.0226626000000000015	0.001608384665862182
0.0297020999999999986	0.026104539940111166
0.038928299999999999	0.05135496089537391
0.0510202999999999976	0.07658590000884273
0.0668683999999999945	0.10174883299680845
0.0876393000000000033	0.12665097104244863
0.114862000000000006	0.15337405036030227
0.150541000000000008	0.18094690701340016
0.197303000000000006	0.20809550728849205
0.258589000000000013	0.23695997814770997
0.33891300000000002	0.2656169865144253
0.444186999999999998	0.2983858110860954
0.582161999999999957	0.33148292948665087
0.762996000000000008	0.36945985384700397
1.	0.41923303245888627
