2.97892000000000009e-10	25355.082226722247
3.70953000000000022e-10	-36276.029919890825
4.61931999999999993e-10	21684.797565454493
5.75225000000000048e-10	-107358.40231744968
7.16304000000000032e-10	397869.1747847475
8.91982999999999979e-10	629542.8578550976
1.11074999999999991e-9	1.7479041757863557e6
1.3831700000000001e-9	1.0675984850874771e6
1.72239999999999997e-9	2.269785141702127e6
2.1448399999999998e-9	376347.99405546096
2.67088000000000019e-9	1.5743076035999695e6
3.32592999999999991e-9	1.7003971807776138e6
4.14164000000000019e-9	1.245053303950769e6
5.15741000000000029e-9	2.466664310105957e6
6.42230999999999992e-9	2.546315285735912e6
7.99743000000000017e-9	2.0346946545635848e6
9.95886999999999996e-9	2.66471798827656e6
1.24013999999999998e-8	2.1289507139888187e6
1.54428999999999993e-8	1.0184578301220827e6
1.92303999999999993e-8	3.9379637769048405e6
2.39467999999999984e-8	2.7992276683646524e6
2.98199999999999984e-8	2.8207100186832743e6
3.71334999999999996e-8	2.269581913890501e6
4.62408999999999982e-8	4.0028399362239046e6
5.75818000000000015e-8	2.312469696706198e6
7.17042000000000023e-8	3.4448713437365633e6
8.92903000000000038e-8	1.337375927400631e6
1.11189000000000004e-7	3.454937002796688e6
1.3846000000000001e-7	1.4704547430575946e6
1.72418000000000002e-7	2.9415409391994323e6
2.14704999999999989e-7	2.9582082247800347e6
2.6736300000000001e-7	2.525015872802257e6
3.32936000000000011e-7	1.6134428433669917e6
4.14590999999999983e-7	3.018848307926444e6
5.16273000000000033e-7	2.6844522410247643e6
6.42893000000000038e-7	3.0668442827285007e6
8.00567999999999973e-7	2.4262762465033424e6
9.96913999999999897e-7	2.873144453083774e6
1.24140999999999994e-6	3.1309084258386344e6
1.54587999999999997e-6	3.3555089186692173e6
1.92501999999999991e-6	2.934476856781328e6
2.39715e-6	2.9765847610392496e6
2.98507000000000003e-6	3.10258551822799e6
3.71718000000000004e-6	3.0080018815808473e6
4.62884999999999974e-6	2.9323046926758215e6
5.76412000000000013e-6	3.01120898180554e6
7.17780999999999998e-6	2.8776857750651524e6
8.93823000000000065e-6	2.680396017563437e6
0.0000111303999999999994	2.551359273490269e6
0.0000138601999999999999	2.4166131061078496e6
0.0000172595999999999999	2.2716479988520453e6
0.0000214926000000000015	2.124446431438759e6
0.0000267637999999999995	1.9769442314654847e6
0.0000333279000000000032	1.83388522160821e6
0.000041501800000000003	1.6896192148863168e6
0.000051680500000000001	1.5533291928807255e6
0.0000643556000000000043	1.4221540137809066e6
0.0000801392999999999935	1.2992726235817873e6
0.0000997940999999999938	1.1835941541182308e6
0.000124269000000000012	1.075680361974149e6
0.00015474799999999999	975384.845796515
0.00019270100000000001	882570.877130502
0.000239962000000000004	796988.9534653105
0.000298815000000000018	718329.4759632928
0.000372102000000000023	646249.998021186
0.000463361999999999986	580382.8072030721
0.000577006000000000025	520341.39916714333
0.00071852099999999996	465743.6144567581
0.000894744999999999959	416204.69501573924
0.00111418999999999993	371354.7934858573
0.00138744999999999992	330832.12326754344
0.00172773999999999996	294288.98212698963
0.00215147999999999989	261398.5086220466
0.00267913999999999999	231846.73231696506
0.00333622999999999992	205340.86986912362
0.00415445999999999958	181607.0484890228
0.00517337999999999999	160387.28407946628
0.00644219000000000042	141444.11661763227
0.00802219000000000022	124557.10158833765
0.00998970000000000066	109522.52227357525
0.0124398000000000009	96154.037540766
0.0154906999999999996	84279.88695487406
0.0192898999999999987	73744.61869173338
0.0240209000000000013	64405.47739448091
0.0299122999999999993	56133.47361210594
0.0372484999999999969	48811.768462418746
0.0463840000000000016	42334.90153360476
0.0577601000000000017	36607.89580177606
0.0719261999999999957	31545.288580372646
0.0895666999999999991	27072.085321955023
0.111533999999999994	23119.554035377143
0.138888000000000011	19628.684526982535
0.172951999999999995	16547.345188219493
0.215369000000000005	13829.914849100316
0.268191000000000013	11439.776897522459
0.333967000000000014	9344.848629868036
0.415874999999999995	7523.768267574334
0.51787099999999997	5959.550977805225
0.644882999999999984	4650.771543959113
0.803046000000000038	3618.1580647812484
1.	2829.494373738981
